"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-606",606,"Em. Tit.100 (1a parte), Centinaio","respinto",206,103,147,205,57,144,4,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-605",605,"Articolo 8","approvato",212,105,147,208,149,56,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-604",604,"Emm. 8.1 e 8.2, Sacconi e altri; Centinaio","respinto",209,105,147,208,57,147,4,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-603",603,"Articolo 7","approvato",215,106,147,210,157,51,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-602",602,"Emm. 7.4 e 7.5, Centinaio; Sacconi e altri","respinto",204,100,147,198,56,140,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-601",601,"Em. 7.3, D¿Ambrosio Lettieri e altri","respinto",207,102,147,203,56,145,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-600",600,"Emm. 7.1 e 7,2, Quagliariello e altri; Mario   Mauro e altri","respinto",212,103,147,205,58,144,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-599",599,"Emm. 6.0.100 e 6.0.101, Quagliariello e altri; Mario Mauro e altri","respinto",218,106,147,211,52,158,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-598",598,"Articolo 6","approvato",223,109,147,217,158,55,4,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-597",597,"Emm. 6.6, 6.6a e 6.7, Sacconi e altri;         Bianconi e altri; Centinaio","respinto",218,105,147,209,60,146,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-596",596,"Em. 6.17, Bianconi e altri","respinto",216,104,147,207,57,148,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-595",595,"Em. 6.5000, Quagliariello e altri","respinto",219,108,147,214,61,151,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-594",594,"Em. 6.16, Bianconi e altri","respinto",218,106,147,211,59,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-593",593,"Em. 6.15, Bianconi e altri","respinto",219,108,147,215,60,152,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-592",592,"Em. 6.13 (1a parte), Bianconi e altri","respinto",217,107,147,212,58,151,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-591",591,"Emm. 6.8, 6.9, 6.10, 6,11, 6.11a e 6.12","respinto",217,107,147,212,60,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-590",590,"Em. 6.5, Bianconi e altri","respinto",219,107,147,213,59,151,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-589",589,"Emm. 6.1, 6.2, 6.4 e 6.4a, Centinaio;          Quagliariello e altri; Sacconi e altri; Bianconi e altri","respinto",216,105,147,208,52,152,4,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-588",588,"Emm. 5.0.100, 5.0.101, 5.0.102 e 5.0.103,      Quagliarello e a; Sacconi e a; Centinaio e a; M. Mauro e a","respinto",218,108,147,214,56,155,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-587",587,"Articolo 5","approvato",220,109,147,216,161,54,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-586",586,"Em. 5.94, Bianconi e altri","respinto",212,103,147,205,57,146,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-585",585,"Em. 5.91 (1a parte), Centinaio","respinto",217,105,147,209,57,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-584",584,"Emm. 5.87 e 5.88, Centinaio; Sacconi e altri","respinto",214,104,147,207,56,149,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-583",583,"Em. 5.86, Centinaio","respinto",215,105,147,208,56,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-582",582,"Emm. 5.83, 5.84 e 5.85, Bianconi e altri;      Sacconi e altri; Centinaio","respinto",211,102,147,202,56,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-581",581,"Em. 5.82, Bianconi e altri","respinto",211,103,147,204,58,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-580",580,"Em. 5.81, Bianconi e altri","respinto",212,103,147,205,56,146,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-579",579,"Emm. 5.79 e 5.80, Centinaio; Sacconi e altri","respinto",212,103,147,205,57,146,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-578",578,"Em. 5.78, Centinaio","respinto",211,103,147,204,58,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-577",577,"Em. 5.77, Rizzotti e altri","respinto",212,103,147,204,56,146,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-576",576,"Em. 5.76 (1a parte), Centinaio","respinto",209,101,147,201,56,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-575",575,"Em. 5.73, Bianconi e altri","respinto",209,102,147,202,58,142,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-574",574,"Em. 5.72, Bianconi e altri","respinto",210,102,147,202,57,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-573",573,"Emm. 5.70, 5.70a e 5.71, Bianconi e altri;     Sacconi e altri; Centinaio","respinto",210,102,147,202,57,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-572",572,"Em. 5.69, Bianconi e altri","respinto",207,101,147,200,58,141,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-571",571,"Em. 5.68, Rizzotti e altri","respinto",210,102,147,203,57,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-570",570,"Emm. 5.65 e 5.66, Bianconi e altri; Centinaio","respinto",209,101,147,200,56,142,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-569",569,"Emm. 5.63 e 5.64, Sacconi e altri; Centinaio","respinto",206,100,147,198,53,144,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-568",568,"Em. 5.62, Bianconi e altri","respinto",205,100,147,198,58,139,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-567",567,"Emm. 5.59, 5.60 e 5.61, Bianconi e altri;      Sacconi e altri; Centinaio","respinto",205,99,147,197,54,141,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-566",566,"Em. 5.58, Rizzotti e altri","respinto",206,99,147,197,53,143,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-565",565,"Em. 5.57 (1a parte), Centinaio","respinto",199,96,147,190,51,138,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-564",564,"Em. 5.46, Bianconi e altri","respinto",195,92,147,183,48,134,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-563",563,"Em. 5.45, Bianconi e altri","respinto",196,92,147,183,49,133,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-562",562,"Em. 5.52, Rizzotti e altri","respinto",194,93,147,184,48,135,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-561",561,"Em. 5.49, Centinaio","respinto",195,92,147,183,47,135,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-560",560,"Em. 5.48, Centinaio","respinto",195,93,147,185,50,134,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-559",559,"Em. 5.39 (1a parte), Bianconi e altri","respinto",199,95,147,188,52,135,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-558",558,"Em. 5.37 (1a parte), Bianconi e altri","respinto",189,89,147,177,50,127,0,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-557",557,"Em. 5.33 (1a parte), Bianconi e altri","respinto",197,94,147,187,52,134,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-556",556,"Em. 5.32, Sacconi e altri","respinto",212,106,147,210,56,151,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-555",555,"Em. 5.31, Rizzotti e altri","respinto",213,106,147,210,54,154,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-554",554,"Em. 5.30, Rizzotti e altri","respinto",213,106,147,211,54,154,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-553",553,"Em. 5.28 (1a parte), Bianconi e altri","respinto",212,106,147,210,56,151,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-552",552,"Em. 5.23 (1a parte), Bianconi e altri","respinto",212,105,147,209,57,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-551",551,"Em. 5.22, Bianconi e altri","respinto",212,105,147,209,57,150,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-550",550,"Em. 5.21, Malan e Aracri","respinto",211,105,147,209,56,150,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-549",549,"Em. 5.19 (1a parte), Bianconi e altri","respinto",211,104,147,207,56,148,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-548",548,"Em. 5.14 (1a parte), Bianconi e altri","respinto",209,104,147,206,56,147,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-547",547,"Em. 5.13, Bianconi e altri","respinto",209,104,147,207,55,149,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-546",546,"Em. 5.12, Bianconi e altri","respinto",208,104,147,206,56,147,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-545",545,"Em. 5.10 (1a parte), Bianconi e altri","respinto",210,104,147,207,57,148,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-544",544,"Em. 5.9, Rizzotti e altri","respinto",206,102,147,203,52,148,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-543",543,"Em. 5.8, Bianconi e altri","respinto",201,100,147,198,53,142,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-542",542,"Em. 5.6 (1a parte), Bianconi e altri","respinto",206,103,147,204,56,145,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-541",541,"Em. 5.3 (1a parte), Centinaio","respinto",199,99,147,196,47,146,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-540",540,"Em. 5.4 (1a parte), Centinaio","respinto",203,100,147,199,50,146,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-539",539,"Emm. 4.0.105 e 4.0.106, Centinaio; Sacconi e   altri","respinto",219,99,147,197,54,141,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-538",538,"Emm. 4.0.100, 4.0.101, 4.0.102, 4.0.103 e      4.0.104","respinto",209,104,147,206,58,147,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-537",537,"Articolo 4","approvato",223,102,147,202,152,50,0,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-536",536,"Emm. 4.485, 4.305 e 4.486, Romano e altri;     D'Ambrosio Lettieri e altri; Centinaio","respinto",221,101,147,200,53,144,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-535",535,"Emm. 4.480, 4.481, 4.482 e 4.483, Sacconi e    altri; Quagliariello e altri; Centinaio; M. Mauro e altri","respinto",220,100,147,198,49,147,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-534",534,"Em. 4.478, Rizzotti e altri","respinto",218,99,147,196,51,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-533",533,"Em. 4.476, D¿Ambrosio Lettieri e altri","respinto",219,99,147,197,50,145,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-532",532,"Em. 4.475, Rizzotti e altri","respinto",218,98,147,195,50,142,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-531",531,"Em. 4.474, Bianconi e altri","respinto",220,100,147,198,52,143,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-530",530,"Em. 4.472 (1a parte), Bianconi e altri","respinto",219,99,147,196,51,142,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-529",529,"Em. 4.471, Quagliariello e altri","respinto",223,101,147,201,52,147,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-528",528,"Em. 4.469, Bianconi e altri","respinto",221,100,147,198,52,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-527",527,"Em. 4.468, Bianconi e altri","respinto",224,101,147,201,54,145,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-526",526,"Emm. 4.464, 4.465, 4.466 e 4.467,              Quagliariello e a; Centinaio; Sacconi e a; M. Mauro e a","respinto",223,101,147,201,53,147,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-525",525,"Em. 4.463, Bianconi e altri","respinto",218,98,147,194,52,140,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-524",524,"Emm. 4.461 e 4.462, Bianconi e altri; Romano e  altri","respinto",218,98,147,194,53,138,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-523",523,"Em. 4.460, Bianconi e altri","respinto",218,100,147,199,52,145,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-522",522,"Em. 4.323, Centinaio","respinto",213,98,147,194,49,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-521",521,"Em. 4.458, Bianconi e altri","respinto",219,100,147,199,53,144,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-520",520,"Em. 4.1000 (1a parte), Sacconi e altri","respinto",217,98,147,195,50,143,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-519",519,"Emm. 4.451 e 4.452, Quagliariello e altri;     Rizzotti e altri","respinto",223,105,147,208,55,151,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-518",518,"Em. 4.447, Bianconi e altri","respinto",220,103,147,204,55,148,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-517",517,"Em. 4.446 (1a parte), Bianconi e altri","respinto",222,104,147,207,58,148,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-516",516,"Em. 4.445, Bianconi e altri","respinto",221,104,147,206,57,148,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-515",515,"Emm. 4.443 e 4.444, Sacconi e altri; Centinaio","respinto",223,104,147,207,56,149,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-514",514,"Em. 4.5010, Quagliariello e altri","respinto",221,103,147,205,55,148,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-513",513,"Em. 4.442, Malan e altri","respinto",221,103,147,204,53,148,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-512",512,"Em. 4.441, Rizzotti e altri","respinto",218,102,147,202,52,149,1,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-511",511,"Em. 4.440, Bianconi e altri","respinto",219,102,147,202,55,145,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-510",510,"Em. 4.439, D¿Ambrosio Lettieri e altri","respinto",225,107,147,212,58,151,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-509",509,"Em. 4.437 (1a parte), Bianconi e altri","respinto",223,106,147,210,59,148,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-508",508,"Em. 4.433, Malan e altri","respinto",225,106,147,211,60,148,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-507",507,"Emm. 4.434, 4.435 e 4.436, Bianconi e altri;   Sacconi e altri; Centinaio","respinto",230,109,147,217,62,152,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-506",506,"Emm. 4.430, 4.431 e 4.432, Malan e altri;      Sacconi e altri; Centinaio","respinto",225,107,147,212,59,150,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-505",505,"Em. 4.5009, Quagliariello e altri","respinto",227,108,147,214,60,152,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-504",504,"Em. 4.429, Bianconi e altri","respinto",227,108,147,214,63,149,2,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-503",503,"Em. 4.428, Bianconi e altri","respinto",226,107,147,213,61,149,3,"http://dati.senato.it/senatore/422"
2017-12-13,916,"http://dati.senato.it/votazione/17-916-502",502,"Em. 4.427, Rizzotti e altri","respinto",227,108,147,214,58,153,3,"http://dati.senato.it/senatore/422"
